Date,Ticker,Close,High,Low,Open,Volume
2020-01-01,LT.NS,1195.268798828125,1203.4353270867375,1188.92728953482,1193.854562282351,3123998
2020-01-02,LT.NS,1227.5240478515625,1229.9876283698184,1196.2268403507655,1197.1392940810101,4335359
2020-01-03,LT.NS,1218.17138671875,1227.204589464259,1213.7003412020117,1227.204589464259,2059871
2020-01-06,LT.NS,1201.473388671875,1215.3883073559427,1199.0553641320407,1214.4758536717416,2646905
2020-01-07,LT.NS,1204.895263671875,1222.2318861707508,1198.7362004156953,1211.7386672898524,2077893
2020-01-08,LT.NS,1178.4796142578125,1194.1281060192891,1170.9974271291703,1188.01471081657,4147568
2020-01-09,LT.NS,1200.9259033203125,1204.347604535154,1190.8432458538452,1196.226744708563,2067779
2020-01-10,LT.NS,1208.6361083984375,1218.9924352710366,1203.526390125704,1203.526390125704,2360798
2020-01-13,LT.NS,1217.85205078125,1222.1406505012053,1212.3773279431532,1212.6511086384664,1825244
2020-01-14,LT.NS,1210.0048828125,1214.4759284169586,1199.9678916685582,1213.3810284819338,2046500
2020-01-15,LT.NS,1207.723876953125,1219.1752171663525,1204.4390654150616,1209.5487846279964,2127677
2020-01-16,LT.NS,1203.80029296875,1216.2096418573988,1202.0666085439461,1211.4648154640663,1773135
2020-01-17,LT.NS,1190.022216796875,1209.868087203537,1188.0148629643224,1204.9864815871085,2941837
2020-01-20,LT.NS,1194.949462890625,1204.3477814950586,1192.1208784141074,1198.9186146063446,2542477
2020-01-21,LT.NS,1188.3341064453125,1198.872991699558,1186.6004220619782,1190.5240176988132,1361576
2020-01-22,LT.NS,1180.897705078125,1197.1394278446712,1178.8903512006975,1196.2269740124725,2449753
2020-01-23,LT.NS,1215.662353515625,1222.5513135057909,1191.664771826653,1192.5772257101344,10056067
2020-01-24,LT.NS,1240.20703125,1248.0997780747443,1215.388335028056,1215.388335028056,5837319
2020-01-27,LT.NS,1230.5350341796875,1245.408074002436,1222.6879546578386,1222.6879546578386,2510013
2020-01-28,LT.NS,1228.7559814453125,1236.3749487049072,1220.863233481303,1232.6339102512136,2352852
2020-01-29,LT.NS,1246.1380615234375,1254.5782588443797,1233.7287126039446,1234.6411663683707,3678474
2020-01-30,LT.NS,1250.244140625,1256.2664247560292,1234.5499799637905,1246.3662120109232,2743506
2020-01-31,LT.NS,1249.4229736328125,1256.4488230061656,1241.3476687790107,1255.4907020082014,3939306
2020-02-03,LT.NS,1174.0086669921875,1189.748494545401,1160.6411969673927,1177.0653648490068,5767353
2020-02-04,LT.NS,1178.6622314453125,1192.8509330136046,1174.8299699239628,1182.540160211438,3604309
2020-02-05,LT.NS,1195.3599853515625,1209.00112328351,1181.6275129450155,1184.273650887771,4220104
2020-02-06,LT.NS,1202.2490234375,1209.0012033783535,1194.4476108042984,1207.0850728044186,2354458
2020-02-07,LT.NS,1185.277587890625,1199.3293998929012,1182.5402262557736,1198.0976094339242,3053804
2020-02-10,LT.NS,1172.77685546875,1188.4253482550355,1161.6448528313065,1186.1898811094277,3039992
2020-02-11,LT.NS,1174.23681640625,1185.2318178559271,1171.5906781120032,1178.8903085052243,2200796
2020-02-12,LT.NS,1183.7261962890625,1186.0528863285547,1167.9407031693868,1176.2440093292805,2568696
2020-02-13,LT.NS,1179.1181640625,1186.0527891426395,1172.5028754655157,1185.2772258596924,1545536
2020-02-14,LT.NS,1181.7646484375,1190.7066295063719,1177.6129387881292,1181.6277580807077,1780119
2020-02-17,LT.NS,1168.123291015625,1184.2281225977447,1165.2034834570024,1183.4525591571903,2155085
2020-02-18,LT.NS,1173.73486328125,1176.8828955602453,1155.5770113138694,1169.309484854446,2347917
2020-02-19,LT.NS,1169.2183837890625,1185.2775492465678,1164.8385607626853,1184.3650953980332,1820353
2020-02-20,LT.NS,1168.48828125,1176.0616921311218,1163.652343075666,1167.8496081613105,3034681
2020-02-24,LT.NS,1149.4180908203125,1160.550094819247,1142.9853578930392,1160.550094819247,3414064
2020-02-25,LT.NS,1133.313232421875,1154.8471187911168,1131.579548008422,1151.6990865021726,3133077
2020-02-26,LT.NS,1105.1182861328125,1129.6176449274376,1100.4191274495072,1126.8802839138816,5721483
2020-02-27,LT.NS,1104.3883056640625,1110.410477764532,1094.9444322129275,1106.213213051084,4003149
2020-02-28,LT.NS,1083.5845947265625,1091.7053447393935,1060.2713547229198,1085.5007255005617,6286647
2020-03-02,LT.NS,1059.267578125,1106.2132788971132,1049.8237041117295,1099.5067661273133,3177486
2020-03-03,LT.NS,1077.881591796875,1082.9000871069902,1060.3168582114718,1063.9210057444243,3134527
2020-03-04,LT.NS,1073.6387939453125,1083.8582320270873,1056.6215081734147,1081.2577609546602,3135151
2020-03-05,LT.NS,1078.930908203125,1083.3107308217616,1064.1035345447938,1076.7866641353926,2625152
2020-03-06,LT.NS,1057.4427490234375,1062.0962412056235,1031.8483749461302,1047.4969801581237,3956575
2020-03-09,LT.NS,1005.4783935546875,1036.3650429681934,973.8619593342676,1036.3650429681934,8038295
2020-03-11,LT.NS,1019.1652221679688,1022.8150373493874,990.7423755494873,994.5746369365688,5628125
2020-03-12,LT.NS,927.5548706054688,976.3712030896078,916.1948100079555,976.3255358476099,9200130
2020-03-13,LT.NS,959.3994750976562,967.6115590549149,812.0838579955739,866.831084377298,8117911
2020-03-16,LT.NS,883.8941040039062,950.7769637306764,877.689428622712,925.4563680075225,6671806
2020-03-17,LT.NS,872.9901733398438,917.0160691994179,857.8434625332541,886.9050937928698,4720207
2020-03-18,LT.NS,825.3599853515625,889.4142463971511,821.2083321440739,883.2551839060706,5586097
2020-03-19,LT.NS,769.2897338867188,806.6091145160298,764.3625170547294,797.3933539232621,7251950
2020-03-20,LT.NS,788.9987182617188,800.9518393449296,758.522742685699,774.6731841653052,6130185
2020-03-23,LT.NS,660.6622314453125,739.0420432917128,644.1924497811864,738.1752009532291,7308612
2020-03-24,LT.NS,654.9719848632812,699.2443289857749,621.7561218371693,698.5504047426531,7110384
2020-03-25,LT.NS,708.4967041015625,717.0551037266874,611.5786110494715,645.0720349307878,16122446
2020-03-26,LT.NS,775.3447265625,779.3232144617381,697.764014876401,728.851799939868,9028497
2020-03-27,LT.NS,774.4657592773438,823.456825528701,751.2886992464104,803.0092123374,6573448
2020-03-30,LT.NS,738.9368286132812,754.0643547361798,731.8587786457891,741.1111020167853,4474168
2020-03-31,LT.NS,748.0503540039062,761.4662230614903,732.0438456640256,758.6905260150936,8045468
2020-04-01,LT.NS,716.45361328125,751.6587476880925,709.2368125916219,746.5236632144491,4104403
2020-04-03,LT.NS,716.7312622070312,731.9512891806055,705.7672249812398,731.9512891806055,4268480
2020-04-07,LT.NS,741.7125244140625,752.213888834324,731.8587774513535,744.8120301496075,5768998
2020-04-08,LT.NS,746.7550659179688,769.7933758363691,738.0579150259176,743.8868679957221,6151091
2020-04-09,LT.NS,752.0288696289062,771.9676161887684,744.2569514945127,771.9676161887684,6410296
2020-04-13,LT.NS,800.7423706054688,807.1727469090094,747.5415090185603,752.028863450688,9462711
2020-04-15,LT.NS,814.3433227539062,857.3203227309763,804.0269588633529,824.3358214201226,10435477
2020-04-16,LT.NS,843.488037109375,851.0286463660963,805.0908971953631,810.4572331661145,6980512
2020-04-17,LT.NS,863.1492919921875,869.7184191652872,847.5128425057479,860.4660955571458,5827648
2020-04-20,LT.NS,847.1427001953125,872.4940886689656,842.886654058778,870.4585662451752,4958362
2020-04-21,LT.NS,805.2759399414062,838.8156120752784,798.4755048698391,829.9334042505743,5122305
2020-04-22,LT.NS,788.8530883789062,819.293255643676,786.447506829051,807.7278511314842,6090168
2020-04-23,LT.NS,777.7503051757812,804.4895431729714,772.569026508834,795.6998356857451,6321888
2020-04-24,LT.NS,787.5577392578125,804.026862782258,771.7825399532596,775.3446616933627,7960368
2020-04-27,LT.NS,791.3049926757812,809.4858315241281,788.529295536901,797.5040609136211,4224177
