Date,Open,High,Low,Close,Adj Close,Volume
2020-03-18,629.0,638.8499755859375,374.79998779296875,460.79998779296875,444.9964294433594,74866076
2020-03-19,414.75,472.0,391.75,444.04998779296875,428.8208923339844,29186013
2020-03-20,444.04998779296875,478.8999938964844,405.25,440.3500061035156,425.2478332519531,28086017
2020-03-23,396.3500061035156,405.0,330.1000061035156,336.45001220703125,324.9111328125,9515210
2020-03-24,355.04998779296875,360.0,235.5500030517578,312.3500061035156,301.6376647949219,37275347
2020-03-25,292.0,324.0,281.1499938964844,301.29998779296875,290.96661376953125,40292991
2020-03-26,316.3500061035156,451.95001220703125,311.6499938964844,435.8999938964844,420.95037841796875,42326717
2020-03-27,479.45001220703125,538.5499877929688,392.3500061035156,411.1000061035156,397.0009460449219,43890479
2020-03-30,370.0,427.70001220703125,370.0,413.3999938964844,399.2220458984375,29380383
2020-03-31,398.0,399.0,330.75,351.29998779296875,339.2518310546875,38989984
2020-04-01,386.3999938964844,390.0,320.0,342.25,330.51220703125,33427621
2020-04-03,350.0,350.0,310.20001220703125,313.20001220703125,302.45849609375,23013838
2020-04-07,344.5,391.5,344.5,383.8500061035156,370.6855163574219,45710645
2020-04-08,382.0,441.3999938964844,362.0,399.1499938964844,385.4607849121094,56093585
2020-04-09,425.0,425.0,384.0,395.3999938964844,381.83935546875,32940091
2020-04-13,388.0,421.79998779296875,371.25,410.3999938964844,396.324951171875,31201235
2020-04-15,425.0,445.0,414.04998779296875,424.1000061035156,409.5550842285156,28311987
2020-04-16,424.1000061035156,442.0,413.25,435.3999938964844,420.467529296875,23556832
2020-04-17,472.0,478.8999938964844,442.6000061035156,474.45001220703125,458.1783142089844,26188305
2020-04-20,479.5,481.0,453.0,456.70001220703125,441.0370788574219,16950369
2020-04-21,430.0,432.95001220703125,396.0,400.8500061035156,387.1025085449219,29550439
2020-04-22,397.0,420.5,384.6000061035156,415.8999938964844,401.6363220214844,28908719
2020-04-23,420.0,427.5,407.0,409.95001220703125,395.8903503417969,18750968
2020-04-24,392.25,399.8999938964844,380.0,382.8999938964844,369.76806640625,19653294
2020-04-27,394.20001220703125,410.8500061035156,387.0,407.3999938964844,393.4278259277344,26819351
2020-04-28,445.0,484.3999938964844,430.0,468.04998779296875,451.9977722167969,60610249
2020-04-29,453.5,489.0,443.0,471.1000061035156,454.9432067871094,47307868
2020-04-30,486.25,491.8500061035156,461.6000061035156,468.1499938964844,452.0943603515625,26654890
2020-05-04,444.0,444.04998779296875,416.0,423.04998779296875,408.5411071777344,17565171
2020-05-05,433.0,438.8999938964844,415.95001220703125,418.70001220703125,404.3403015136719,18470026
2020-05-06,420.0,429.3500061035156,408.5,425.5,410.9070739746094,17184968
2020-05-07,420.0,461.5,415.5,454.3500061035156,438.76763916015625,26784490
2020-05-08,463.0,477.70001220703125,435.45001220703125,440.3500061035156,425.2478332519531,29096376
2020-05-11,450.0,458.75,428.79998779296875,433.3999938964844,418.5361328125,18434346
2020-05-12,429.79998779296875,450.0,425.0,446.20001220703125,430.89715576171875,26126553
2020-05-13,475.0,480.0,444.5,448.6000061035156,433.2148742675781,20820446
2020-05-14,439.0,442.0,425.0,428.0,413.32135009765625,16520436
2020-05-15,430.3999938964844,431.0,417.1000061035156,418.70001220703125,404.3403015136719,14848712
2020-05-18,418.5,418.70001220703125,374.04998779296875,376.75,363.8289794921875,25374856
2020-05-19,385.1000061035156,387.0,361.0,367.79998779296875,355.18597412109375,28794743
2020-05-20,364.0,370.8500061035156,350.79998779296875,357.29998779296875,345.0460510253906,29736164
2020-05-21,362.29998779296875,364.0,343.20001220703125,346.79998779296875,334.9061584472656,25554090
2020-05-22,342.0,353.70001220703125,330.0,338.3500061035156,326.7459716796875,27953815
2020-05-26,344.8999938964844,353.95001220703125,342.0,348.20001220703125,336.2581481933594,19932807
2020-05-27,350.8999938964844,375.45001220703125,347.6499938964844,368.95001220703125,356.2965087890625,34413192
2020-05-28,375.0,405.79998779296875,371.6000061035156,386.8500061035156,373.5826416015625,47047469
2020-05-29,376.0,400.0,373.5,393.6499938964844,380.1494140625,33013516
2020-06-01,402.29998779296875,416.79998779296875,401.04998779296875,410.1000061035156,396.0352783203125,22990598
2020-06-02,414.0,438.8999938964844,404.25,434.70001220703125,419.7915954589844,28744172
2020-06-03,445.0,452.25,426.1000061035156,432.3500061035156,417.52215576171875,27908796
2020-06-04,424.8500061035156,434.8500061035156,405.0,415.04998779296875,400.81549072265625,25795376
2020-06-05,417.20001220703125,427.29998779296875,411.20001220703125,422.3500061035156,407.8651428222656,26349793
2020-06-08,455.0,463.70001220703125,444.0,451.6000061035156,436.1119384765625,42805660
2020-06-09,459.95001220703125,478.0,452.3500061035156,463.8999938964844,447.9901123046875,40690351
2020-06-10,464.0,510.25,463.1499938964844,499.6000061035156,482.46575927734375,42547635
2020-06-11,510.25,548.5,505.1000061035156,523.1500244140625,505.2081298828125,78669422
2020-06-12,490.0,534.7000122070312,483.29998779296875,528.4500122070312,510.3263244628906,57429819
2020-06-15,525.0,525.0,483.5,490.54998779296875,473.72607421875,45035607
2020-06-16,510.0,515.0,456.29998779296875,481.79998779296875,465.2762451171875,50389388
2020-06-17,472.6000061035156,502.0,468.0,491.1499938964844,474.3055419921875,40940232
2020-06-18,489.5,502.95001220703125,482.1499938964844,499.20001220703125,482.0794677734375,25255403
2020-06-19,503.0,510.5,472.1499938964844,483.6499938964844,467.0627746582031,41823242
2020-06-22,490.04998779296875,502.04998779296875,485.8500061035156,489.8999938964844,473.0984191894531,27934720
2020-06-23,499.0,524.0,497.20001220703125,520.4000244140625,502.55242919921875,45717057
2020-06-24,530.0,530.4500122070312,476.1000061035156,481.70001220703125,465.1796569824219,43255370
2020-06-25,480.0,490.95001220703125,461.0,475.1499938964844,458.8542785644531,37360999
2020-06-26,483.0,501.0,481.04998779296875,492.54998779296875,475.65753173828125,33898936
2020-06-29,482.0,487.0,472.5,480.0,463.5379638671875,19597701
2020-06-30,489.0,494.0,472.0,474.79998779296875,458.5162658691406,17436951
2020-07-01,480.5,494.6000061035156,475.1499938964844,492.45001220703125,475.56097412109375,20509324
2020-07-02,498.0,508.0,493.0,494.79998779296875,477.8303527832031,22971526
2020-07-03,499.8500061035156,500.0,484.3500061035156,487.20001220703125,470.4910583496094,15633495
2020-07-06,498.0,509.0,493.54998779296875,495.8999938964844,478.8926696777344,24848329
2020-07-07,497.0,530.0,492.45001220703125,526.2999877929688,508.2500305175781,42696302
2020-07-08,534.0,577.5,532.0,552.5999755859375,533.6480712890625,81334991
2020-07-09,557.9500122070312,569.9500122070312,550.2999877929688,556.5499877929688,537.4625854492188,26574065
2020-07-10,552.2999877929688,554.4500122070312,532.4000244140625,539.25,520.7559204101562,26964951
2020-07-13,549.7000122070312,555.0,534.5,539.6500244140625,521.1422119140625,16507937
2020-07-14,535.0,535.0,505.04998779296875,510.79998779296875,493.2816162109375,22219927
2020-07-15,517.8499755859375,527.7999877929688,500.0,503.54998779296875,486.2803039550781,21841548
2020-07-16,508.0,522.0,490.25,518.5999755859375,500.8141174316406,21502321
2020-07-17,522.2999877929688,526.5,512.0,520.7999877929688,502.93865966796875,14445406
2020-07-20,524.9500122070312,541.6500244140625,521.6500244140625,528.75,510.61602783203125,19937276
2020-07-21,535.7000122070312,539.75,520.7000122070312,523.5,505.54608154296875,13311222
2020-07-22,528.0,528.5499877929688,508.0,513.5499877929688,495.93731689453125,15202237
2020-07-23,515.5,521.0,510.1000061035156,513.9000244140625,496.2753601074219,11300182
2020-07-24,505.79998779296875,536.7000122070312,500.0,522.25,504.33892822265625,31277822
2020-07-27,522.5499877929688,523.8499755859375,505.0,506.6499938964844,489.2739562988281,12280255
2020-07-28,512.0,529.0,511.3999938964844,526.9500122070312,508.8777770996094,16991267
2020-07-29,534.0,564.75,532.25,550.5,531.6201171875,37044099
2020-07-30,545.0,545.9500122070312,515.5,519.8499755859375,502.021240234375,13848662
2020-07-31,525.2000122070312,528.5,515.75,523.75,505.7875061035156,11161107
2020-08-03,521.9500122070312,521.9500122070312,501.0,503.04998779296875,485.7973937988281,13508456
2020-08-04,508.0,508.0,483.25,492.6000061035156,475.705810546875,21481518
2020-08-05,499.20001220703125,506.0,490.1499938964844,492.75,475.8506774902344,15082924
2020-08-06,497.79998779296875,501.95001220703125,485.75,494.8999938964844,477.92694091796875,16624606
2020-08-07,496.0,513.3499755859375,492.0,509.0,491.5433654785156,16540870
2020-08-10,512.0,517.5499877929688,506.54998779296875,509.3500061035156,491.88134765625,9409531
2020-08-11,511.0,524.9000244140625,509.3500061035156,522.0,504.0975036621094,11701319
2020-08-12,518.5,530.4500122070312,512.3499755859375,520.6500244140625,502.7938537597656,12644367
2020-08-13,524.0,527.5499877929688,516.3499755859375,518.75,500.9590148925781,8109014
2020-08-14,520.0,523.5,500.1499938964844,507.20001220703125,489.80511474609375,9318623
2020-08-17,510.0,514.7999877929688,502.5,513.1500244140625,495.5510559082031,7173558
2020-08-18,512.4500122070312,524.75,506.5,521.5999755859375,503.7112121582031,10993530
2020-08-19,523.0,530.0,519.1500244140625,522.1500244140625,504.2424011230469,10895768
2020-08-20,515.5999755859375,520.5499877929688,511.1000061035156,513.4000244140625,495.79248046875,7658596
2020-08-21,520.0,521.4000244140625,512.5,513.5499877929688,495.93731689453125,6411009
2020-08-24,518.0,535.4500122070312,516.0,529.1500244140625,511.0023193359375,14887687
2020-08-25,535.0,546.4000244140625,530.2000122070312,536.5,518.1002807617188,18377629
2020-08-26,541.4500122070312,572.2000122070312,538.4500122070312,567.6500244140625,548.1819458007812,26850404
2020-08-27,572.4000244140625,619.75,572.0,605.8499755859375,585.0718383789062,48561125
2020-08-28,600.0,689.0,595.5,665.6500244140625,642.8209228515625,55986681
2020-08-31,705.0,712.0,620.75,630.2000122070312,608.5867309570312,57316603
2020-09-01,638.0999755859375,662.5,588.7000122070312,627.4500122070312,605.9309692382812,47295290
2020-09-02,632.0,651.0999755859375,614.0999755859375,640.5499877929688,618.581787109375,19765424
2020-09-03,644.0,648.25,625.0,631.8499755859375,610.1801147460938,14985734
2020-09-04,611.0499877929688,642.0,603.5499877929688,616.1500244140625,595.0185546875,21613014
2020-09-07,621.5,624.9500122070312,597.5499877929688,608.7000122070312,587.8240966796875,13889593
2020-09-08,609.0,612.9000244140625,599.0,600.4000244140625,579.8087158203125,13303702
2020-09-09,590.0,609.7000122070312,588.6500244140625,604.5999755859375,583.8646240234375,17123149
2020-09-10,614.0,627.7999877929688,610.0,620.4500122070312,599.1710205078125,15925284
2020-09-11,618.0,622.4000244140625,603.25,610.3499755859375,589.4174194335938,11346718
2020-09-14,617.0999755859375,620.0,603.8499755859375,609.3499755859375,588.4517211914062,9287409
2020-09-15,609.3499755859375,639.0,601.2000122070312,633.4000244140625,611.677001953125,13446734
2020-09-16,641.0,641.0,613.6500244140625,621.6500244140625,600.3299560546875,17940987
2020-09-17,614.75,624.7999877929688,610.2000122070312,617.3499755859375,596.1773071289062,9390779
2020-09-18,622.9500122070312,624.6500244140625,600.0,613.2000122070312,592.1697998046875,10335095
2020-09-21,612.9000244140625,617.4000244140625,553.8499755859375,560.5999755859375,541.3736572265625,15649376
2020-09-22,564.0,578.0,537.0,544.0,525.3429565429688,26363293
2020-09-23,551.0,553.8499755859375,519.0999755859375,528.0499877929688,509.9400329589844,20046261
2020-09-24,517.1500244140625,519.0,485.0,490.25,473.4364318847656,20946967
2020-09-25,499.8999938964844,521.2999877929688,491.20001220703125,514.8499755859375,497.1927490234375,19311510
2020-09-28,522.9000244140625,563.2999877929688,516.1500244140625,555.0999755859375,536.0623168945312,24396893
2020-09-29,559.0,561.8499755859375,528.9500122070312,536.25,517.85888671875,21321940
2020-09-30,536.25,539.7000122070312,520.25,527.4000244140625,509.3124084472656,18784941
2020-10-01,540.0,597.0499877929688,537.0,592.2000122070312,571.8899536132812,49858446
2020-10-05,593.2000122070312,630.7000122070312,592.0,601.5499877929688,580.9192504882812,43964114
2020-10-06,615.9500122070312,628.3499755859375,606.2000122070312,622.7999877929688,601.4404907226562,25112823
2020-10-07,620.9500122070312,625.7999877929688,606.0999755859375,619.0999755859375,597.8673706054688,19071775
2020-10-08,620.0,638.5,614.0499877929688,617.7000122070312,596.5154418945312,20977726
2020-10-09,618.0499877929688,633.0,615.0,623.0499877929688,601.6819458007812,18622149
2020-10-12,628.2000122070312,632.0,610.5,614.4500122070312,593.3768310546875,11751051
2020-10-13,611.5999755859375,620.75,602.4500122070312,608.2000122070312,587.3411865234375,11579298
2020-10-14,600.0,626.4500122070312,597.5,622.6500244140625,601.2957153320312,14624404
2020-10-15,622.6500244140625,632.5,593.3499755859375,598.0,577.4910278320312,14728367
2020-10-16,604.7999877929688,613.9000244140625,601.4000244140625,608.2999877929688,587.4378051757812,11569890
2020-10-19,607.5499877929688,630.6500244140625,606.2000122070312,627.0999755859375,605.5929565429688,14576825
2020-10-20,622.0,628.9000244140625,616.5999755859375,625.25,603.8064575195312,9607553
2020-10-21,631.0,647.7999877929688,599.5499877929688,628.0999755859375,606.5587158203125,26626983
2020-10-22,621.0,630.8499755859375,605.6500244140625,608.75,587.8723754882812,15976059
2020-10-23,617.0,617.7000122070312,604.3499755859375,608.1500244140625,587.29296875,12435551
2020-10-26,617.0,633.2999877929688,613.5499877929688,616.6500244140625,595.50146484375,17438151
2020-10-27,616.5999755859375,623.4000244140625,595.0999755859375,614.0,592.9423828125,15012129
2020-10-28,614.5,615.9500122070312,586.0999755859375,592.8499755859375,572.5176391601562,14933120
2020-10-29,585.0,599.7999877929688,571.0,588.7000122070312,568.5099487304688,16511146
2020-10-30,592.0,602.0,576.5,585.7000122070312,565.6129150390625,16811219
2020-11-02,590.0,635.0,590.0,628.3499755859375,606.8001098632812,33145934
2020-11-03,631.5499877929688,650.0,631.5499877929688,646.5999755859375,624.4241943359375,19566145
2020-11-04,649.5999755859375,681.0,648.0,678.0499877929688,654.795654296875,33533745
2020-11-05,694.9500122070312,727.0,678.2999877929688,714.4000244140625,689.8989868164062,23471764
2020-11-06,714.75,747.0,707.0,738.6500244140625,713.3173217773438,29896664
2020-11-09,746.0499877929688,780.5,735.0499877929688,775.4500122070312,748.855224609375,28036644
2020-11-10,784.0,870.0,783.0,835.2000122070312,806.5560302734375,59758713
2020-11-11,839.0,839.0499877929688,752.5,787.9500122070312,760.9265747070312,51561819
2020-11-12,790.0,802.8499755859375,761.7999877929688,769.2000122070312,742.819580078125,28387177
2020-11-13,760.0499877929688,774.7000122070312,741.75,768.5499877929688,742.19189453125,25472191
2020-11-14,776.5999755859375,785.0,757.4500122070312,770.4500122070312,744.0266723632812,3253864
2020-11-17,777.9000244140625,793.75,772.25,784.1500244140625,757.2568969726562,14873173
2020-11-18,780.0,834.0,775.0,828.2999877929688,799.8926391601562,25491255
2020-11-19,816.0,845.9000244140625,804.2000122070312,818.0,789.9459838867188,29797661
2020-11-20,818.0999755859375,829.9000244140625,788.7999877929688,811.0,783.1859741210938,25424060
2020-11-23,836.0,880.9000244140625,832.5,849.75,820.6071166992188,39219488
2020-11-24,852.0,860.9500122070312,836.2999877929688,853.7000122070312,824.4215698242188,19828772
2020-11-25,863.5999755859375,874.9000244140625,845.25,855.0499877929688,825.7252807617188,24215222
2020-11-26,857.0,860.7999877929688,835.0,850.5499877929688,821.379638671875,16934720
2020-11-27,856.0,862.4500122070312,848.5499877929688,857.6500244140625,828.236083984375,10212987
2020-12-01,863.0,900.0,858.0999755859375,895.5,864.7879638671875,14690547
2020-12-02,902.0,905.75,881.2999877929688,897.2999877929688,866.5263061523438,14965085
2020-12-03,900.0999755859375,907.9000244140625,890.5,896.25,865.5123291015625,9724314
2020-12-04,902.5,920.0,889.7999877929688,913.6500244140625,882.3155517578125,12658012
2020-12-07,915.0,953.5,913.2000122070312,935.1500244140625,903.0781860351562,15479752
2020-12-08,937.0499877929688,938.75,907.0999755859375,916.7000122070312,885.2609252929688,13141739
2020-12-09,930.0,938.5,918.7000122070312,928.5,896.6561889648438,7937423
2020-12-10,917.9500122070312,927.0,905.0,915.8499755859375,884.4400634765625,9145597
2020-12-11,916.75,933.3499755859375,915.0999755859375,923.75,892.0691528320312,8417189
2020-12-14,927.0,935.0,918.0499877929688,921.25,889.6548461914062,5936096
2020-12-15,923.0,931.4000244140625,908.4500122070312,926.75,894.9662475585938,7646858
2020-12-16,932.0,937.75,915.0,921.7999877929688,890.1859741210938,6068477
2020-12-17,914.0,948.0,914.0,935.7999877929688,903.7058715820312,14078222
2020-12-18,935.7999877929688,937.5,887.5499877929688,905.2000122070312,874.1553344726562,14605713
2020-12-21,905.2000122070312,906.0,814.7000122070312,842.7000122070312,813.798828125,18106992
2020-12-22,842.7000122070312,857.5,813.6500244140625,840.7000122070312,811.867431640625,21961153
2020-12-23,841.9500122070312,861.9500122070312,832.75,855.3499755859375,826.0149536132812,12353093
2020-12-24,862.0,870.0,849.0999755859375,852.7999877929688,823.5524291992188,10293688
2020-12-28,855.0,871.0,853.0,866.9500122070312,837.2171020507812,5449095
2020-12-29,875.0,917.6500244140625,873.5,912.9000244140625,881.5912475585938,20727636
2020-12-30,919.0499877929688,922.7000122070312,888.0,899.0499877929688,868.2162475585938,11462263
2020-12-31,904.0,906.9000244140625,890.0499877929688,894.9500122070312,864.2568969726562,6435333
2021-01-01,895.0,904.0,893.0499877929688,900.1500244140625,869.2785034179688,4632855
2021-01-04,910.0,914.0,887.4500122070312,897.8499755859375,867.0574340820312,6991890
2021-01-05,891.7000122070312,927.3499755859375,883.0,921.6500244140625,890.0411987304688,11907501
2021-01-06,924.9500122070312,936.75,909.4000244140625,922.3499755859375,890.7171020507812,9768197
2021-01-07,935.0,961.6500244140625,931.0999755859375,952.0499877929688,919.3985595703125,12154311
2021-01-08,965.0,976.0,932.0999755859375,939.7999877929688,907.5686645507812,10838196
2021-01-11,942.9000244140625,950.9500122070312,926.2000122070312,929.0999755859375,897.2356567382812,8419415
2021-01-12,920.0,941.5,906.5499877929688,927.6500244140625,895.8353881835938,8805330
2021-01-13,932.7999877929688,953.5,926.1500244140625,942.75,910.41748046875,9473962
2021-01-14,953.0,980.7000122070312,951.25,969.7000122070312,936.4432373046875,14887258
2021-01-15,974.0,983.0,953.4500122070312,965.9000244140625,932.7736206054688,9195430
2021-01-18,959.0,960.0,924.0,932.7999877929688,900.8087158203125,10668611
2021-01-19,942.0499877929688,952.0,936.25,939.9000244140625,907.665283203125,6309233
2021-01-20,936.9000244140625,953.8499755859375,928.25,947.7000122070312,915.19775390625,7004445
2021-01-21,959.4000244140625,967.0,918.25,925.8499755859375,894.0971069335938,8216362
2021-01-22,930.0,934.0,890.0,893.2999877929688,862.6634521484375,11366492
2021-01-25,906.0,912.3499755859375,839.2000122070312,849.1500244140625,820.0276489257812,11829328
2021-01-27,848.0,860.7999877929688,806.0,820.1500244140625,792.022216796875,15810173
2021-01-28,801.2999877929688,828.8499755859375,789.0,802.5999755859375,775.0740356445312,13789865
2021-01-29,817.0999755859375,860.8499755859375,815.6500244140625,846.0999755859375,817.0822143554688,19305853
2021-02-01,859.0,981.4000244140625,856.0,970.5999755859375,937.3123168945312,38067807
2021-02-02,982.4000244140625,999.0,949.2999877929688,975.6500244140625,942.189208984375,20556081
2021-02-03,980.0,1080.800048828125,972.2000122070312,1048.550048828125,1012.5891723632812,34995822
2021-02-04,1034.9000244140625,1042.0,1016.0,1032.1500244140625,996.75146484375,13666242
2021-02-05,1045.0,1085.0,1016.2999877929688,1025.0999755859375,989.9432373046875,19524257
2021-02-08,1036.050048828125,1055.0,1028.0,1035.0999755859375,999.6002197265625,7162284
2021-02-09,1044.0,1051.5999755859375,1020.0,1025.800048828125,990.6192626953125,7984133
2021-02-10,1035.0,1038.449951171875,1003.5999755859375,1022.7999877929688,987.7221069335938,7815034
2021-02-11,1025.0,1036.0,1015.2999877929688,1021.9000244140625,986.85302734375,5760021
2021-02-12,1023.7999877929688,1059.5,1012.0,1027.4000244140625,992.1643676757812,13959383
2021-02-15,1044.9000244140625,1063.0,1037.699951171875,1057.5999755859375,1021.32861328125,9121286
2021-02-16,1068.0,1096.5,1041.0999755859375,1058.25,1021.9563598632812,13883441
2021-02-17,1080.0,1085.0,1026.199951171875,1033.199951171875,997.765380859375,13855321
2021-02-18,1045.0,1055.4000244140625,1033.4000244140625,1046.050048828125,1010.1748046875,8911120
2021-02-19,1035.0,1074.550048828125,1027.800048828125,1065.9000244140625,1029.343994140625,14557527
2021-02-22,1064.949951171875,1067.0999755859375,1018.0,1022.9000244140625,987.8187255859375,9412265
2021-02-23,1033.1500244140625,1053.949951171875,1018.0,1048.300048828125,1012.34765625,7160332
2021-02-24,1047.300048828125,1076.0,1041.25,1070.0,1033.3033447265625,6833820
2021-02-25,1080.0,1119.5,1079.0,1109.75,1071.690185546875,12716781
2021-02-26,1070.0,1082.9000244140625,1051.25,1062.949951171875,1026.4952392578125,12247085
2021-03-01,1075.0,1096.5999755859375,1063.1500244140625,1067.949951171875,1031.3236083984375,6358886
2021-03-02,1075.0,1086.300048828125,1060.0,1073.3499755859375,1036.5384521484375,4917345
2021-03-03,1080.0,1104.0,1077.1500244140625,1099.75,1062.032958984375,5695638
2021-03-04,1078.0,1116.0,1072.5999755859375,1091.949951171875,1054.5006103515625,6128220
2021-03-05,1084.0,1084.0,1025.449951171875,1039.9000244140625,1004.2357177734375,13926140
2021-03-08,1054.0,1055.449951171875,1014.5,1018.25,983.3281860351562,10522267
2021-03-09,1025.5999755859375,1035.5999755859375,1005.0,1024.800048828125,989.6535034179688,9915907
2021-03-10,1043.1500244140625,1060.0,1033.050048828125,1039.8499755859375,1004.1873168945312,8832614
2021-03-12,1052.0,1056.4000244140625,1015.6500244140625,1022.6500244140625,987.5773315429688,5735382
2021-03-15,1027.800048828125,1043.5999755859375,988.2000122070312,1038.6500244140625,1003.0285034179688,8019663
2021-03-16,1045.0,1049.9000244140625,1028.0,1034.699951171875,999.2139892578125,5161126
2021-03-17,1032.0,1039.0,1002.5999755859375,1008.9500122070312,974.3471069335938,4712570
2021-03-18,1025.0,1030.699951171875,988.0,1002.7999877929688,968.4080810546875,5797610
2021-03-19,990.0,1018.7999877929688,981.0999755859375,1011.9000244140625,977.1959838867188,6838935
2021-03-22,1006.0,1011.8499755859375,961.0499877929688,968.1500244140625,934.9464721679688,12692489
2021-03-23,977.0,994.4000244140625,970.0,990.0499877929688,956.0952758789062,7530882
2021-03-24,980.0499877929688,985.0,955.0,958.7000122070312,925.8204956054688,5028085
2021-03-25,958.7000122070312,970.0,928.8499755859375,957.7999877929688,924.9513549804688,7614686
2021-03-26,973.7999877929688,976.5,950.0,952.75,920.0745239257812,4891178
2021-03-30,966.0,978.4000244140625,955.0,961.0499877929688,928.08984375,5831461
2021-03-31,961.0499877929688,969.0,950.0,954.4500122070312,921.7162475585938,4453746
