Date,Ticker,Close,High,Low,Open,Volume
2020-01-01,COALINDIA.NS,124.97036743164062,125.35362708787119,122.87720776120214,124.61659966848558,6447592
2020-01-02,COALINDIA.NS,124.46917724609375,125.47153260066828,122.8182342519569,125.29464424470443,5958343
2020-01-03,COALINDIA.NS,124.91138458251953,125.35360094191446,122.46444866238535,123.82058063057944,6452638
2020-01-06,COALINDIA.NS,121.28520202636719,123.79109466739509,119.95855298111712,123.79109466739509,6853058
2020-01-07,COALINDIA.NS,121.28520202636719,122.75925652108947,120.48921799736593,121.75690126406124,5243225
2020-01-08,COALINDIA.NS,118.04229736328125,120.60715611368389,116.86305361540249,119.6932404096947,7295998
2020-01-09,COALINDIA.NS,116.74510955810547,120.105951821759,116.3618590093319,119.8406238266916,10321169
2020-01-10,COALINDIA.NS,121.0493392944336,121.7863664345642,117.30523782380477,117.423160366843,13533598
2020-01-13,COALINDIA.NS,124.73448944091797,124.99981744271065,120.87246497997964,121.04935331347956,9863555
2020-01-14,COALINDIA.NS,125.55996704101562,125.88426084726515,123.67317898226635,124.49864594643319,5417581
2020-01-15,COALINDIA.NS,125.2651596069336,126.53285197624582,124.5870980815893,125.35360828214071,4863227
2020-01-16,COALINDIA.NS,123.96797943115234,125.41255099493867,122.11067442012914,125.26514554971733,6937929
2020-01-17,COALINDIA.NS,122.58236694335938,124.14487009012105,121.52105491541806,123.82057630517696,5985342
2020-01-20,COALINDIA.NS,118.60240936279297,123.70264281024514,118.21915883068593,122.64132187921533,8110607
2020-01-21,COALINDIA.NS,119.1920394897461,121.01987061052218,118.60241770845245,118.60241770845245,6347967
2020-01-22,COALINDIA.NS,113.1484146118164,117.57057790821749,112.58827572698847,117.39369857389285,19096395
2020-01-23,COALINDIA.NS,112.47038269042969,115.09419846888339,111.93972655435289,113.23689299569799,16369722
2020-01-24,COALINDIA.NS,114.35714721679688,115.74276205654253,113.29582616900392,113.79700830174122,10626281
2020-01-27,COALINDIA.NS,114.00338745117188,114.97625989769391,113.2073943608063,114.35715516040017,7195361
2020-01-28,COALINDIA.NS,111.5269546508789,114.53402928888958,111.08473832157819,114.32765806978355,10274562
2020-01-29,COALINDIA.NS,112.6472396850586,113.79700032418437,110.84889150749565,112.61775679750889,10602818
2020-01-30,COALINDIA.NS,110.8194351196289,113.41377689683509,110.55410706206321,112.85362889018762,10859103
2020-01-31,COALINDIA.NS,107.13428497314453,111.70385416679939,106.13192965908068,111.32060357512988,35281395
2020-02-03,COALINDIA.NS,105.33592987060547,105.80762910505973,101.50338821065073,103.1248481437085,15284598
2020-02-04,COALINDIA.NS,107.6059799194336,107.90079082332245,105.98451994804488,106.5741417558226,10043759
2020-02-05,COALINDIA.NS,105.68970489501953,108.49040837201447,105.24748855654664,108.49040837201447,9468632
2020-02-06,COALINDIA.NS,106.1024398803711,107.07532123723945,105.10008463137623,106.24984532866195,6917941
2020-02-07,COALINDIA.NS,109.1095199584961,109.69914178048535,105.01165009505371,106.30881630404708,13470302
2020-02-10,COALINDIA.NS,105.45384979248047,109.08001982576059,104.74629652040413,109.02105405411636,19665611
2020-02-11,COALINDIA.NS,105.74867248535156,107.01635574527633,103.9208413228923,106.1319230531666,16397703
2020-02-12,COALINDIA.NS,106.30880737304688,108.1366294695093,105.07059805212536,106.72154081438264,14669421
2020-02-13,COALINDIA.NS,104.83477020263672,106.69207549290444,103.68500935642737,106.30882487647324,11781999
2020-02-14,COALINDIA.NS,103.03640747070312,105.48333429255774,102.7121136878645,104.95267828203237,15392705
2020-02-17,COALINDIA.NS,98.96802520751953,103.30174014791297,98.34892050263049,103.0364121306505,15997350
2020-02-18,COALINDIA.NS,101.3265151977539,102.56471564399163,97.28760205896418,99.11543333277744,27643844
2020-02-19,COALINDIA.NS,104.8052749633789,105.27697420282206,102.74159866311547,103.9798080420394,21092109
2020-02-20,COALINDIA.NS,105.74867248535156,106.27932850185155,103.30173663903257,104.80527401500203,16776977
2020-02-24,COALINDIA.NS,103.09538269042969,105.48334395341351,102.18146703578738,105.39490427586422,9952676
2020-02-25,COALINDIA.NS,103.24279022216797,105.36542349817199,102.71212515548034,103.83241207609944,13534936
2020-02-26,COALINDIA.NS,102.47627258300781,104.80527693779813,101.79820210199833,102.71211770871511,10925243
2020-02-27,COALINDIA.NS,102.65316772460938,102.91849575783186,99.9998693985537,102.44679647826109,11500515
2020-02-28,COALINDIA.NS,99.29231262207031,101.2970322432054,98.31944020085785,101.14962678563289,14694382
2020-03-02,COALINDIA.NS,99.85246276855469,103.18382258466488,99.23335803366363,101.79820765404753,11962711
2020-03-03,COALINDIA.NS,105.07061767578125,105.92556760613425,100.7663761335883,101.03171317828055,17015816
2020-03-04,COALINDIA.NS,105.01165008544922,106.01400538335629,102.65316279770788,105.10008975997351,9858330
2020-03-05,COALINDIA.NS,104.4515151977539,106.24986377856185,101.53288861416917,106.13194119883525,12349902
2020-03-06,COALINDIA.NS,99.49866485595703,102.00455715603299,98.17201599121094,98.28993853536124,10629291
2020-03-09,COALINDIA.NS,93.13077545166016,98.28996697395601,92.54115356339778,97.75931087328628,23967899
2020-03-11,COALINDIA.NS,99.05645751953125,100.17673528556978,92.60010092701607,93.21920558589599,28399797
2020-03-12,COALINDIA.NS,91.12606048583984,96.10836341567419,88.50224500178892,94.92911969278248,33250878
2020-03-13,COALINDIA.NS,90.8607177734375,95.25339813240187,72.90673229293068,86.23218330983617,43328010
2020-03-16,COALINDIA.NS,84.84658813476562,89.23927850404853,84.37489781049996,89.00342434499947,23542677
2020-03-17,COALINDIA.NS,86.02580261230469,91.62720877409471,83.90316988598478,85.61306922081857,18989633
2020-03-18,COALINDIA.NS,85.5246353149414,89.53406495235105,84.31590894674173,89.38665951712947,18737193
2020-03-19,COALINDIA.NS,79.41803741455078,85.8139031400994,78.42169425537173,82.27849889088182,28547877
2020-03-20,COALINDIA.NS,85.36394500732422,87.29234733516273,78.8395161506344,80.02869660529868,24022133
2020-03-23,COALINDIA.NS,82.18208312988281,86.68169373429873,77.1682397207011,78.74309975411092,17884315
2020-03-24,COALINDIA.NS,82.18208312988281,86.77810993310182,80.63936019468035,83.082005250766,9991023
2020-03-25,COALINDIA.NS,80.0287094116211,83.08201358596006,79.51446674690193,80.9929107298334,8339454
2020-03-26,COALINDIA.NS,79.22520446777344,81.6357076463061,76.62185907328566,80.99290679869739,28364001
2020-03-27,COALINDIA.NS,84.65686798095703,85.460369024452,80.35010434949649,80.9286260816491,18332679
2020-03-30,COALINDIA.NS,85.58892059326172,86.61740577253252,81.76425788445857,81.98924208253706,12357349
2020-03-31,COALINDIA.NS,90.02424621582031,91.50268988962775,86.29599993658968,86.8423844926797,14997503
2020-04-01,COALINDIA.NS,89.63856506347656,90.79560840661364,88.09584714486802,89.18860648791251,8833033
2020-04-03,COALINDIA.NS,88.5457992553711,89.92781688120324,84.72113692978762,89.09218379118042,10936160
2020-04-07,COALINDIA.NS,90.08851623535156,91.53481784332206,88.1601140913909,90.18494222756591,8203204
2020-04-08,COALINDIA.NS,88.28868865966797,92.17762542641003,88.06370446943076,89.99210675708252,7070293
2020-04-09,COALINDIA.NS,90.50636291503906,90.92417955007244,88.70651854804389,89.4778776172239,5078557
