Date,Ticker,Close,High,Low,Open,Volume
2018-01-01,ADANIPORTS.NS,383.4377746582031,391.16123557173785,381.9026744726881,390.20180161574103,2701537
2018-01-02,ADANIPORTS.NS,381.279052734375,387.08364580407647,378.9764170688641,387.08364580407647,1322980
2018-01-03,ADANIPORTS.NS,391.11322021484375,394.23138036381954,381.327012084279,381.9506382581544,4679468
2018-01-04,ADANIPORTS.NS,393.2239990234375,394.0395237135465,389.5781325498913,392.1206558683958,1990506
2018-01-05,ADANIPORTS.NS,406.60809326171875,409.6303336053299,393.55981506284024,395.1908351978999,5448214
2018-01-08,ADANIPORTS.NS,405.74462890625,410.1580311204252,404.01765943442575,406.80001215218783,3447843
2018-01-09,ADANIPORTS.NS,404.01763916015625,408.2871026377626,402.1947205247962,405.74460854531833,2509904
2018-01-10,ADANIPORTS.NS,406.2723083496094,410.5417717596227,401.7629571780988,404.88111744276466,4253925
2018-01-11,ADANIPORTS.NS,408.2391357421875,413.1802146079415,403.92168307276364,405.84055092584094,4415043
2018-01-12,ADANIPORTS.NS,406.1283874511719,410.9735465634003,394.85503831305374,408.57496164039645,2581486
2018-01-15,ADANIPORTS.NS,403.5379333496094,410.54178961376493,402.4825501274432,408.2871139299556,1599208
2018-01-16,ADANIPORTS.NS,406.36822509765625,410.87757623342395,401.4751355294143,404.4013972735276,2318100
2018-01-17,ADANIPORTS.NS,415.8186340332031,418.3131679549089,405.60066915811404,407.03981996529836,6715953
2018-01-18,ADANIPORTS.NS,399.3643798828125,420.3759774369431,392.74429151364814,420.18410821557046,8794103
2018-01-19,ADANIPORTS.NS,415.86663818359375,417.78550599520645,401.81090803985165,401.81090803985165,7588904
2018-01-22,ADANIPORTS.NS,420.2799987792969,425.3650159032778,415.00311244736844,416.3943032830798,7092514
2018-01-23,ADANIPORTS.NS,420.6158142089844,424.0697820909846,415.4348770257835,420.2800064894179,4659591
2018-01-24,ADANIPORTS.NS,430.5459899902344,433.99995810568623,411.6931185128774,419.2726409487073,5201505
2018-01-25,ADANIPORTS.NS,418.7929382324219,431.74529714682666,417.1618887313598,431.74529714682666,6792843
2018-01-29,ADANIPORTS.NS,418.9367980957031,424.40558292680106,414.4754364069645,418.7928888695371,2126497
2018-01-30,ADANIPORTS.NS,410.8775939941406,418.4571164337341,409.486403038187,417.35377323397825,2389618
2018-01-31,ADANIPORTS.NS,411.4532165527344,417.8334458632689,407.27967340748023,410.6376919161402,2734628
2018-02-01,ADANIPORTS.NS,411.3572692871094,415.43486321007197,397.63737674050964,413.515995481619,1681704
2018-02-02,ADANIPORTS.NS,400.99542236328125,408.91075227804237,395.2867787735227,407.27970288679705,4265914
2018-02-05,ADANIPORTS.NS,391.64093017578125,396.24620118963225,389.81798233984944,391.4490316837045,2936554
2018-02-06,ADANIPORTS.NS,388.3788757324219,393.70375205837416,371.3009620576327,378.9764341415114,2963450
2018-02-07,ADANIPORTS.NS,390.4896240234375,397.589429513398,387.7552313653876,397.589429513398,2592845
2018-02-08,ADANIPORTS.NS,388.66668701171875,399.2684201203469,384.8289513301014,391.68889800507253,2952821
2018-02-09,ADANIPORTS.NS,382.8141784667969,385.30871280395473,378.0170083105713,383.773612498042,2936187
2018-02-12,ADANIPORTS.NS,386.9876708984375,389.6740741168546,383.77356146524625,387.37143860398294,1249277
2018-02-14,ADANIPORTS.NS,396.2461853027344,399.8920222692255,388.5707144009865,388.5707144009865,3001847
2018-02-15,ADANIPORTS.NS,394.99896240234375,406.79998808057707,392.93615602023624,404.4014032451963,3293138
2018-02-16,ADANIPORTS.NS,389.0025634765625,398.7408136334962,386.02831194183864,397.20571323367693,1740283
2018-02-19,ADANIPORTS.NS,377.8730773925781,390.9693453121444,372.88400900436176,390.9693453121444,2140756
2018-02-20,ADANIPORTS.NS,378.88043212890625,381.85468300319246,371.4928088445934,378.01694749562273,2045167
2018-02-21,ADANIPORTS.NS,379.5520935058594,382.5743047280414,373.939398790606,380.41557824368255,1800533
2018-02-22,ADANIPORTS.NS,387.6112976074219,389.72206391019307,376.81766617652215,378.9763924627021,4726021
2018-02-23,ADANIPORTS.NS,390.0098876953125,392.648330970004,385.692435063999,388.66668606593487,1953157
2018-02-26,ADANIPORTS.NS,398.21307373046875,400.0839817598919,390.96935867423485,390.96935867423485,2299169
2018-02-27,ADANIPORTS.NS,393.7996520996094,400.0839323710563,393.0320874193877,400.0839323710563,1334518
2018-02-28,ADANIPORTS.NS,391.7848815917969,395.6226176097802,386.7478530681937,393.36794184329455,2823115
