Date,Ticker,Close,High,Low,Open,Volume
2020-01-01,BAJAJFINSV.NS,935.6705932617188,941.0580978120129,933.026773777349,939.815989194601,636680
2020-01-02,BAJAJFINSV.NS,948.3561401367188,950.8852359885034,935.670592857896,935.6755861369717,1578910
2020-01-03,BAJAJFINSV.NS,932.418212890625,948.2564071497147,930.2382811874032,944.3055663766003,1824790
2020-01-06,BAJAJFINSV.NS,902.1735229492188,931.7348324173645,900.1083148146074,931.7348324173645,2442890
2020-01-07,BAJAJFINSV.NS,907.4561157226562,924.3518483674313,904.4032129711334,910.3843082949606,2426760
2020-01-08,BAJAJFINSV.NS,912.4296264648438,914.5596862635969,894.0822486065267,895.0200716757262,2697180
2020-01-09,BAJAJFINSV.NS,937.3467407226562,947.7874435762727,918.7649226844968,947.7874435762727,2141970
2020-01-10,BAJAJFINSV.NS,935.0521240234375,941.2976206546979,931.665036359924,935.3414906627237,1393930
2020-01-13,BAJAJFINSV.NS,943.3328247070312,944.6048320834271,934.3287248114802,937.8006369457419,1507130
2020-01-14,BAJAJFINSV.NS,953.2696533203125,955.7588636866293,938.3493709587565,942.4098809065705,1628990
2020-01-15,BAJAJFINSV.NS,956.6917724609375,959.6698981384224,947.9570657026046,951.7732097736435,1372300
2020-01-16,BAJAJFINSV.NS,959.9840698242188,961.7649043944436,954.2872869024119,956.7764972139745,1357820
2020-01-17,BAJAJFINSV.NS,969.2476196289062,971.7717831632217,957.8740256741543,959.1710603957822,2841290
2020-01-20,BAJAJFINSV.NS,955.0556640625,974.1712164463831,952.7859140981564,970.2453418434105,1841980
2020-01-21,BAJAJFINSV.NS,951.2194213867188,960.2683994818001,948.6154874062347,956.1729365990669,1745070
2020-01-22,BAJAJFINSV.NS,952.5364379882812,957.7742660054989,947.2986099710637,956.7765844784099,1395250
2020-01-23,BAJAJFINSV.NS,951.2094116210938,957.3750755491872,946.2160111941284,952.5363449727681,1812800
2020-01-24,BAJAJFINSV.NS,961.1414794921875,962.7627120383661,945.8121119600737,949.713020093365,1239780
2020-01-27,BAJAJFINSV.NS,953.5440673828125,962.6529042270291,951.2892974800967,956.7765456564371,1131280
2020-01-28,BAJAJFINSV.NS,960.8970336914062,968.7487825985452,950.7905147439893,953.544125558005,1904690
2020-01-29,BAJAJFINSV.NS,987.1310424804688,990.5980223574272,962.66293932389,962.66293932389,5019130
2020-01-30,BAJAJFINSV.NS,961.7300415039062,992.6930590188953,958.108452909562,990.0991115638412,4128250
2020-01-31,BAJAJFINSV.NS,941.9509887695312,968.5491497143475,938.8182543689584,968.5491497143475,3295410
2020-02-03,BAJAJFINSV.NS,906.5083618164062,921.3588606121364,886.4400082879082,893.4237787527538,5025510
2020-02-04,BAJAJFINSV.NS,951.2793579101562,960.2584917331416,914.0059903438839,915.8716499445013,4636970
2020-02-05,BAJAJFINSV.NS,956.9163208007812,966.1548619315556,943.5773230097726,951.7882228889787,3245400
2020-02-06,BAJAJFINSV.NS,959.7396850585938,968.6490348274094,953.7835554735524,957.7742816470819,2713430
2020-02-07,BAJAJFINSV.NS,960.0988159179688,965.1221152730712,953.888212296737,958.7718825266866,1426260
2020-02-10,BAJAJFINSV.NS,960.468017578125,963.5558126731702,950.8902383891533,958.273106041466,1435280
2020-02-11,BAJAJFINSV.NS,970.9037475585938,978.7255976808698,962.1141755646063,962.1141755646063,1955790
2020-02-12,BAJAJFINSV.NS,974.9193725585938,981.8133247777682,966.2794777530715,971.5422110128753,1885280
2020-02-13,BAJAJFINSV.NS,969.4669799804688,977.2289708152803,966.653571905109,973.5375373072852,1366300
2020-02-14,BAJAJFINSV.NS,966.8032836914062,977.2290679581014,963.0669711974024,971.242978720992,1392370
2020-02-17,BAJAJFINSV.NS,950.6757202148438,976.2562877989826,949.2490430155826,967.7310557681255,1754010
2020-02-18,BAJAJFINSV.NS,950.7405395507812,954.2773032021029,939.4168186810286,950.4911191910111,2663840
2020-02-19,BAJAJFINSV.NS,973.6024780273438,975.7325378401523,955.7789072094744,955.7789072094744,2211320
2020-02-20,BAJAJFINSV.NS,968.7188110351562,980.4765220283072,967.1275382154125,973.5376299005478,1670200
2020-02-24,BAJAJFINSV.NS,944.4951171875,965.7557078660365,942.639444181489,965.7557078660365,1993290
2020-02-25,BAJAJFINSV.NS,950.2916259765625,952.7858297192831,932.9419301277227,947.7974222338419,2220180
2020-02-26,BAJAJFINSV.NS,936.523681640625,947.2886436259038,933.8299292812761,943.3079039908617,1755170
2020-02-27,BAJAJFINSV.NS,938.6187744140625,947.2686562581432,924.5315160343956,936.3241190660453,2075830
2020-02-28,BAJAJFINSV.NS,902.9765625,926.5019084528809,880.4588845679514,924.9005882967394,5378520
2020-03-02,BAJAJFINSV.NS,889.3831176757812,927.8437243953774,878.7577861518614,927.8437243953774,3090310
2020-03-03,BAJAJFINSV.NS,894.7886352539062,910.0617163601778,866.4735279289644,898.4172524609078,5507290
2020-03-04,BAJAJFINSV.NS,878.4224853515625,905.065551659707,857.8138323794298,898.4172905181146,4402510
2020-03-05,BAJAJFINSV.NS,886.4283447265625,895.4225092220487,874.5642362912621,885.4400955183469,3198530
2020-03-06,BAJAJFINSV.NS,858.8070678710938,860.98322686069,838.5227948556285,855.4928990372306,4086990
